"Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Infraphylum","Parvphylum","Gigaclass","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","A","worms"
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",9,2017,4,"E3",36,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","U1C",6,2013,4,"U1",24,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",7,2015,4,"E4",28,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B0B",3,2013,1,"B0",3,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",16,2015,4,"E4",64,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","A7A",2,2015,4,"A7",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B8A",4,2017,4,"B8",16,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B5B",2,2017,4,"B5",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4A",7,2015,4,"C4",28,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",16,2014,4,"E3",64,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",1,2016,1,"E3",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",4,2015,4,"E3",16,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",17,2014,1,"E4",17,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",1,2017,4,"E3",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","U2A",18,2013,1,"U2",18,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",7,2017,4,"E3",28,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",6,2016,4,"E3",24,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","A7A",3,2015,1,"A7",3,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","A7B",1,2015,1,"A7",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4B",4,2014,1,"C4",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3A",23,2016,4,"E3",92,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B5B",1,2016,4,"B5",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",6,2017,1,"E4",6,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",20,2016,4,"E3",80,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3",225,1999,1,"E3",225,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3A",2,2015,4,"E3",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",31,2016,4,"E4",124,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3B",5,2015,4,"E3",20,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4A",10,2017,4,"E4",40,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4A",13,2016,4,"C4",52,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4A",6,2017,1,"E4",6,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4C",2,2016,4,"C4",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B8C",1,2017,4,"B8",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",8,2015,4,"E3",32,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",3,2017,4,"E4",12,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4A",92,2013,1,"C4",92,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",7,2017,4,"E4",28,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4B",2,2016,4,"C4",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","U1C",2,2013,8,"U1",16,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B5B",3,2016,4,"B5",12,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4A",2,2016,4,"C4",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4A",2,2015,1,"E4",2,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",2,2014,4,"E4",8,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",1,2017,1,"E3",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4C",45,2013,1,"C4",45,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",3,2015,1,"E3",3,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4C",10,2016,1,"E4",10,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",1,2015,1,"E4",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B5A",1,2016,1,"B5",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",1,2013,1,"E4",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","A7B",1,2017,4,"A7",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4A",4,2015,1,"E4",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4A",1,2016,4,"E4",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B8C",1,2016,1,"B8",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B8B",3,2016,1,"B8",3,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B8C",1,2016,4,"B8",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","U1B",33,2013,8,"U1",264,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4B",1,2016,1,"C4",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","C4A",3,2014,1,"C4",3,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","B5A",1,2016,1,"B5",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E3C",1,2015,4,"E3",4,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","A7B",1,2016,1,"A7",1,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Spionida",,"Spionidae","Spio",,,,,"Spioniformia",,,,,,,,,,,"Spionidae","E4B",30,2016,4,"E4",120,"913",129625
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","E4",4,1999,1,"E4",4,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","U2B",11,2013,1,"U2",11,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","U2A",3,2013,1,"U2",3,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","E3",26,1999,1,"E3",26,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","B8",3,1999,1,"B8",3,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","U2C",1,2013,1,"U2",1,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","B5",10,1999,1,"B5",10,"131242",131242
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Sternaspidae","Sternaspis","Sternaspis scutata",,,,"Cirratuliformia",,,,,,,,,,,"Sternaspis scutata","A7",1,1999,1,"A7",1,"131242",131242
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","U1C",3,2013,8,"U1",24,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","U1A",1,2013,1,"U1",1,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","U1C",3,2013,4,"U1",12,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","E3C",1,2015,4,"E3",4,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","E3A",1,2014,1,"E3",1,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae",,,,,,"Nereidiformia",,,,,,,,,,,"Syllidae","E3C",1,2016,4,"E3",4,"948",948
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis",,"Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis","A7C",1,2016,4,"A7",4,"129680",129680
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","E3",7,1999,1,"E3",7,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","C4A",1,2015,4,"C4",4,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","C4C",1,2017,4,"C4",4,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","C4C",1,2014,4,"C4",4,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","C4A",2,2014,1,"C4",2,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","E4B",1,2014,1,"E4",1,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","U2A",1,2013,1,"U2",1,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis cornuta","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis cornuta","U2C",1,2013,1,"U2",1,"157583",157583
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis gracilis","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis gracilis","B8",2,1999,1,"B8",2,"Error : (206) Partial Content - Syllis gracilis
",131435
"Animalia","Annelida","Polychaeta","Errantia",,,,"Phyllodocida",,"Syllidae","Syllis","Syllis gracilis","Syllinae",,,"Nereidiformia",,,,,,,,,,,"Syllis gracilis","E4",1,1999,1,"E4",1,"Error : (206) Partial Content - Syllis gracilis
",131435
"Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Tellina",,"Tellininae",,,,,,,,,,,,,,"Tellina","E3B",1,2017,4,"E3",4,"138533",138533
"Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Tellina",,"Tellininae",,,,,,,,,,,,,,"Tellina","C4",4,1999,1,"C4",4,"138533",138533
"Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Tellina",,"Tellininae",,,,,,,,,,,,,,"Tellina","U1C",5,2013,8,"U1",40,"138533",138533
"Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Tellina",,"Tellininae",,,,,,,,,,,,,,"Tellina","E3C",1,2015,1,"E3",1,"138533",138533
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","B8B",1,2015,4,"B8",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","B5B",2,2015,4,"B5",8,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E4B",1,2015,4,"E4",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E4C",1,2015,4,"E4",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E4C",1,2016,4,"E4",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","B5C",1,2017,4,"B5",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E4B",1,2014,1,"E4",1,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","C4C",1,2016,4,"C4",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","U1B",1,2013,8,"U1",8,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E3C",1,2016,4,"E3",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E3B",1,2017,1,"E3",1,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E3B",1,2015,4,"E3",4,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Terebellidae",,,,,,"Terebelliformia",,,,,,,,,,,"Terebellidae","E4A",3,2016,4,"E4",12,"Error : (206) Partial Content - Terebellidae
",982
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides",,,,,"Terebelliformia",,,,,,,,,,,"Terebellides","C4C",1,2017,4,"C4",4,"129717",129717
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides",,,,,"Terebelliformia",,,,,,,,,,,"Terebellides","C4C",2,2017,4,"C4",8,"129717",129717
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides",,,,,"Terebelliformia",,,,,,,,,,,"Terebellides","B5B",1,2017,4,"B5",4,"129717",129717
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides",,,,,"Terebelliformia",,,,,,,,,,,"Terebellides","B5B",1,2017,4,"B5",4,"129717",129717
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides",,,,,"Terebelliformia",,,,,,,,,,,"Terebellides","B5A",2,2017,4,"B5",8,"129717",129717
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemi",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemi","B5",25,1999,1,"B5",25,"183466",183466
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemi",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemi","A7",1,1999,1,"A7",1,"183466",183466
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemi",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemi","B8",3,1999,1,"B8",3,"183466",183466
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemi",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemi","E3",16,1999,1,"E3",16,"183466",183466
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemi",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemi","E4",3,1999,1,"E4",3,"183466",183466
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemii",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemii","E3A",1,2017,4,"E3",4,"131573",131573
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,"Trichobranchidae","Terebellides","Terebellides stroemii",,,,"Terebelliformia",,,,,,,,,,,"Terebellides stroemii","A7B",1,2017,1,"A7",1,"131573",131573
"Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata",,,"Terebellida",,,,,,,,"Terebelliformia",,,,,,,,,,,"Terebelliformia","E4A",1,2016,1,"E4",1,"152292",152292
